date,oi_binance_usd,oi_bybit_usd,oi_kraken_usd,oi_okx_usd,open_interest_usd,oi_venue_count,btc_close,estimated_long_liquidated_usd,estimated_short_liquidated_usd,observed_liquidated_long_usd,observed_liquidated_short_usd,observed_long_event_count,observed_short_event_count,unknown_notional_event_count,liquidation_observation_available,observed_liquidation_dominance_pct,estimated_liquidation_dominance_pct,liquidated_interest_long_usd,liquidated_interest_short_usd,liquidation_dominance_pct,liquidation_source,liquidation_dominance_14d_pct
2021-12-28,,796076161.711,,,796076161.711,1,47539.0,5428223.638928896,0.0,0.0,0.0,0,0,0,False,0.0,100.0,5428223.638928896,0.0,100.0,estimated,-47.983516241181704
2021-12-29,,770353880.3495356,,,770353880.3495356,1,46450.0,13085475.404350912,0.0,0.0,0.0,0,0,0,False,0.0,100.0,13085475.404350912,0.0,100.0,estimated,-12.635469621725493
2021-12-30,,759244030.299,,,759244030.299,1,47110.5,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-12.635469621725493
2021-12-31,,752921555.8134999,,,752921555.8134999,1,46210.56,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-19.937330692018737
2022-01-01,,756981681.864,,,756981681.864,1,47719.5,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-19.44122201532817
2022-01-02,,739683402.57,,,739683402.57,1,47301.1,15173.03451104128,524.9146110975563,0.0,0.0,0,0,0,False,0.0,93.31231606099082,15173.03451104128,524.9146110975563,93.31231606099082,estimated,-16.491476351109956
2022-01-03,,714129489.008,,,714129489.008,1,46446.9,121241.56902185088,0.0,0.0,0.0,0,0,0,False,0.0,100.0,121241.56902185088,0.0,100.0,estimated,-17.068264241953987
2022-01-04,,792417414.69,,,792417414.69,1,45843.3,3912717.6325081373,0.0,0.0,0.0,0,0,0,False,0.0,100.0,3912717.6325081373,0.0,100.0,estimated,-2.17093382940241
2022-01-05,,693991949.949,,,693991949.949,1,43435.1,31641816.2920404,740274.6926386241,0.0,0.0,0,0,0,False,0.0,95.42787590221477,31641816.2920404,740274.6926386241,95.42787590221477,estimated,38.44025807522005
2022-01-06,,703670748.2555,,,703670748.2555,1,43093.1,2048110.0730390819,0.0,0.0,0.0,0,0,0,False,0.0,100.0,2048110.0730390819,0.0,100.0,estimated,72.85507691041356
2022-01-07,,684763391.169,,,684763391.169,1,41554.5,15341214.687695751,0.0,0.0,0.0,0,0,0,False,0.0,100.0,15341214.687695751,0.0,100.0,estimated,97.47524797488184
2022-01-08,,677126127.522,,,677126127.522,1,41688.05,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,97.47478682867032
2022-01-09,,694906538.4959999,,,694906538.4959999,1,41851.22,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,97.46640058485228
2022-01-10,,706677709.534,,,706677709.534,1,41809.0,4439865.839645078,2426.6270718892647,0.0,0.0,0,0,0,False,0.0,99.89074888292159,4439865.839645078,2426.6270718892647,99.89074888292159,estimated,98.06393682782458
2022-01-11,,739659882.3555,,,739659882.3555,1,42701.5,9339.112436751635,268001.7733706649,0.0,0.0,0,0,0,False,0.0,-93.26524655060297,9339.112436751635,268001.7733706649,-93.26524655060297,estimated,97.17637326364238
2022-01-12,,785911106.247,,,785911106.247,1,43889.5,6038.133555000862,3407914.53211186,0.0,0.0,0,0,0,False,0.0,-99.64626729504926,6038.133555000862,3407914.53211186,-99.64626729504926,estimated,85.73426884354237
2022-01-13,,734114673.0955744,,,734114673.0955744,1,42564.0,1607735.2483928986,26471.9686147881,0.0,0.0,0,0,0,False,0.0,96.7602678119046,1607735.2483928986,26471.9686147881,96.7602678119046,estimated,86.01763239733843
2022-01-14,,783553166.4075,,,783553166.4075,1,43056.5,1614225.9652066776,0.0,0.0,0.0,0,0,0,False,0.0,100.0,1614225.9652066776,0.0,100.0,estimated,86.36379237401387
2022-01-15,,761413743.189,,,761413743.189,1,43079.5,39952.943293011485,131198.33624590075,0.0,0.0,0,0,0,False,0.0,-53.312714458640144,39952.943293011485,131198.33624590075,-53.312714458640144,estimated,85.99811605209553
2022-01-16,,756503537.464,,,756503537.464,1,43060.66,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,85.99635931257724
2022-01-17,,716857392.4,,,716857392.4,1,42200.0,790952.4445087311,0.0,0.0,0.0,0,0,0,False,0.0,100.0,790952.4445087311,0.0,100.0,estimated,86.1383953285191
2022-01-18,,815475288.6875,,,815475288.6875,1,42337.58,938314.6746774415,0.0,0.0,0.0,0,0,0,False,0.0,100.0,938314.6746774415,0.0,100.0,estimated,85.48450986794559
2022-01-19,,784981837.9255832,,,784981837.9255832,1,41666.3,4227312.698703372,15934.627368383075,0.0,0.0,0,0,0,False,0.0,99.248941853072,4227312.698703372,15934.627368383075,99.248941853072,estimated,77.93528972535316
2022-01-20,,798903984.452,,,798903984.452,1,40668.5,4573228.000599861,951474.5381266185,0.0,0.0,0,0,0,False,0.0,65.55562832724216,4573228.000599861,951474.5381266185,65.55562832724216,estimated,74.97670254062675
2022-01-21,,711546408.5925,,,711546408.5925,1,36442.5,74593315.81476614,10452.88136804222,0.0,0.0,0,0,0,False,0.0,99.9719776050172,74593315.81476614,10452.88136804222,99.9719776050172,estimated,90.14097203115904
2022-01-22,,609995387.502,,,609995387.502,1,35062.0,29476772.069818944,0.0,0.0,0.0,0,0,0,False,0.0,100.0,29476772.069818944,0.0,100.0,estimated,92.42690138221357
2022-01-23,,613434395.4614999,,,613434395.4614999,1,36234.5,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,92.42690138221357
2022-01-24,,637816953.2086335,,,637816953.2086335,1,36651.5,4438812.460855159,84947.26997473219,0.0,0.0,0,0,0,False,0.0,96.24439514787633,4438812.460855159,84947.26997473219,96.24439514787633,estimated,92.30201442529693
2022-01-25,,586613893.5,,,586613893.5,1,36937.5,301264.8588782165,64713.47526412894,0.0,0.0,0,0,0,False,0.0,64.63535175338606,301264.8588782165,64713.47526412894,64.63535175338606,estimated,92.62675640471744
2022-01-26,,630021813.02,,,630021813.02,1,36787.43,0.0,1269801.268835841,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,1269801.268835841,-100.0,estimated,95.91713322631871
2022-01-27,,608558048.9471287,,,608558048.9471287,1,37140.5,391154.46508679335,35110.32516853879,0.0,0.0,0,0,0,False,0.0,83.52651874084756,391154.46508679335,35110.32516853879,83.52651874084756,estimated,95.86340513992437
2022-01-28,,604629484.6605,,,604629484.6605,1,37696.21,0.0,480934.89233901317,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,480934.89233901317,-100.0,estimated,95.0420525997569
2022-01-29,,680180839.0416186,,,680180839.0416186,1,38150.5,0.0,2304608.5044691674,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,2304608.5044691674,-100.0,estimated,91.64783489788864
2022-01-30,,704936078.964,,,704936078.964,1,37875.5,256610.18347697583,11071.574297371937,0.0,0.0,0,0,0,False,0.0,91.72780813348876,256610.18347697583,11071.574297371937,91.72780813348876,estimated,91.64800586039924
2022-01-31,,682020162.4,,,682020162.4,1,38440.0,2376009.0401016404,457478.2595783562,0.0,0.0,0,0,0,False,0.0,67.7091716888922,2376009.0401016404,457478.2595783562,67.7091716888922,estimated,91.06308672305428
2022-02-01,,794991884.151,,,794991884.151,1,38680.51,0.0,4075330.6391696213,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,4075330.6391696213,-100.0,estimated,85.02740427063145
2022-02-02,,694072173.451,,,694072173.451,1,36892.03,7052750.89792927,0.0,0.0,0.0,0,0,0,False,0.0,100.0,7052750.89792927,0.0,100.0,estimated,85.36712275574352
2022-02-03,,691260676.803,,,691260676.803,1,37291.5,6975115.0627560625,0.0,0.0,0.0,0,0,0,False,0.0,100.0,6975115.0627560625,0.0,100.0,estimated,86.93792700617763
2022-02-04,,778093966.251,,,778093966.251,1,41550.0,0.0,24590110.908755578,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,24590110.908755578,-100.0,estimated,21.14110711811214
2022-02-05,,791474225.4995862,,,791474225.4995862,1,41380.0,214487.41614094214,4995661.396950551,0.0,0.0,0,0,0,False,0.0,-91.76655317015125,214487.41614094214,4995661.396950551,-91.76655317015125,estimated,-27.102775066950933
2022-02-06,,786304149.4,,,786304149.4,1,42361.35,2408.890520802896,10020735.340342741,0.0,0.0,0,0,0,False,0.0,-99.95193343594944,2408.890520802896,10020735.340342741,-99.95193343594944,estimated,-37.4747463527824
2022-02-07,,847375464.9825,,,847375464.9825,1,43829.99,0.0,20640827.45843074,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,20640827.45843074,-100.0,estimated,-59.38378271388589
2022-02-08,,845733788.0795599,,,845733788.0795599,1,44021.57,568666.4851562518,19305106.388383627,0.0,0.0,0,0,0,False,0.0,-94.2772166233883,568666.4851562518,19305106.388383627,-94.2772166233883,estimated,-66.35251281367441
2022-02-09,,786858836.057,,,786858836.057,1,44358.08,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-65.94464724988089
2022-02-10,,792674620.4645653,,,792674620.4645653,1,43477.0,0.0,10253706.407607434,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,10253706.407607434,-100.0,estimated,-69.54826085598401
2022-02-11,,764921244.9055765,,,764921244.9055765,1,42366.0,1026475.735954542,4764.078833632144,0.0,0.0,0,0,0,False,0.0,99.07604831285325,1026475.735954542,4764.078833632144,99.07604831285325,estimated,-67.91068373925387
2022-02-12,,746272922.198578,,,746272922.198578,1,42199.87,1395557.9246214484,0.0,0.0,0.0,0,0,0,False,0.0,100.0,1395557.9246214484,0.0,100.0,estimated,-65.21172874502206
2022-02-13,,747682352.2310795,,,747682352.2310795,1,42059.5,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-65.58038110948671
2022-02-14,,747836290.7885,,,747836290.7885,1,42533.4,1114.5874746136114,3850.1395467353136,0.0,0.0,0,0,0,False,0.0,-55.09974788862506,1114.5874746136114,3850.1395467353136,-55.09974788862506,estimated,-68.97850527150536
2022-02-15,,816478838.2030548,,,816478838.2030548,1,44529.6,0.0,200447.95952406272,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,200447.95952406272,-100.0,estimated,-67.8577346447959
2022-02-16,,870969329.4010613,,,870969329.4010613,1,43874.8,644003.485371944,0.0,0.0,0.0,0,0,0,False,0.0,100.0,644003.485371944,0.0,100.0,estimated,-78.52538038555898
2022-02-17,,790441086.5699999,,,790441086.5699999,1,40500.6,22162597.298171382,7704.983690118905,0.0,0.0,0,0,0,False,0.0,99.93049275023711,22162597.298171382,7704.983690118905,99.93049275023711,estimated,-55.16079050555038
2022-02-18,,809823757.0765,,,809823757.0765,1,39991.2,10336371.533368558,0.0,0.0,0.0,0,0,0,False,0.0,100.0,10336371.533368558,0.0,100.0,estimated,-28.57127005099501
2022-02-19,,792164478.4635994,,,792164478.4635994,1,40064.0,15114.33308009656,11985.970829440872,0.0,0.0,0,0,0,False,0.0,11.543642687913623,15114.33308009656,11985.970829440872,11.543642687913623,estimated,-25.15161130595628
2022-02-20,,767272098.885,,,767272098.885,1,38368.1,4637421.949445208,0.0,0.0,0.0,0,0,0,False,0.0,100.0,4637421.949445208,0.0,100.0,estimated,-10.56952727110651
2022-02-21,,749547192.8165,,,749547192.8165,1,37001.5,5894551.995102517,0.0,0.0,0.0,0,0,0,False,0.0,100.0,5894551.995102517,0.0,100.0,estimated,22.092889815603616
2022-02-22,,683098250.4356179,,,683098250.4356179,1,38214.5,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,62.956671987108614
2022-02-23,,760034950.604,,,760034950.604,1,37245.5,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,62.956671987108614
2022-02-24,,740452318.886,,,740452318.886,1,38318.0,38925605.87949597,9796606.323422931,0.0,0.0,0,0,0,False,0.0,59.785872272704296,38925605.87949597,9796606.323422931,59.785872272704296,estimated,78.90822795750105
2022-02-25,,686707203.9779999,,,686707203.9779999,1,39205.4,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,78.6870516274334
2022-02-26,,724026230.5500001,,,724026230.5500001,1,39099.3,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,78.36597761668439
2022-02-27,,724829139.495,,,724829139.495,1,37672.0,2505839.0045071556,101692.53687466441,0.0,0.0,0,0,0,False,0.0,92.20009152251527,2505839.0045071556,101692.53687466441,92.20009152251527,estimated,78.74471585184686
2022-02-28,,828327871.926,,,828327871.926,1,43155.0,115.39685141105353,15728056.474409934,0.0,0.0,0,0,0,False,0.0,-99.99853260948119,115.39685141105353,15728056.474409934,-99.99853260948119,estimated,53.41635888861334
2022-03-01,,759076563.3885001,,,759076563.3885001,1,44394.1,15646.956353687534,12973702.621366119,0.0,0.0,0,0,0,False,0.0,-99.75908021783438,15646.956353687534,12973702.621366119,-99.75908021783438,estimated,37.587783016782794
2022-03-02,,810807052.664,,,810807052.664,1,43893.5,0.0,3471833.2907150653,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,3471833.2907150653,-100.0,estimated,33.49664932373647
2022-03-03,,752172513.7065755,,,752172513.7065755,1,42450.5,4359714.52025408,0.0,0.0,0.0,0,0,0,False,0.0,100.0,4359714.52025408,0.0,100.0,estimated,22.621624477564538
2022-03-04,,737979412.4764999,,,737979412.4764999,1,39127.7,22775987.769391753,0.0,0.0,0.0,0,0,0,False,0.0,100.0,22775987.769391753,0.0,100.0,estimated,30.56260727586623
2022-03-05,,737469112.3199999,,,737469112.3199999,1,39375.1,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,30.566860377919465
2022-03-06,,743244605.082,,,743244605.082,1,38401.1,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,27.804161503553193
2022-03-07,,682387819.8479999,,,682387819.8479999,1,37976.0,59370.37780824115,64411.79063262091,0.0,0.0,0,0,0,False,0.0,-4.072810234204562,59370.37780824115,64411.79063262091,-4.072810234204562,estimated,23.92698675437889
2022-03-08,,695188502.2275001,,,695188502.2275001,1,38725.3,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,23.92698675437889
2022-03-09,,792194575.086,,,792194575.086,1,41941.5,0.0,3139285.3664142434,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,3139285.3664142434,-100.0,estimated,20.51187565900376
2022-03-10,,763605151.056,,,763605151.056,1,39408.0,11781005.617910368,0.0,0.0,0.0,0,0,0,False,0.0,100.0,11781005.617910368,0.0,100.0,estimated,7.8188601946445075
2022-03-11,,707746423.4176128,,,707746423.4176128,1,38726.0,7666.902039130971,0.0,0.0,0.0,0,0,0,False,0.0,100.0,7666.902039130971,0.0,100.0,estimated,7.828040553574195
2022-03-12,,763426145.226,,,763426145.226,1,38793.0,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,7.828040553574195
2022-03-13,,727872778.504,,,727872778.504,1,37756.0,9004409.243777236,33487.67271450499,0.0,0.0,0,0,0,False,0.0,99.2589498857107,9004409.243777236,33487.67271450499,99.2589498857107,estimated,15.097027830656614
2022-03-14,,804485455.2166036,,,804485455.2166036,1,39653.8,0.0,452770.81523312227,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,452770.81523312227,-100.0,estimated,40.8990299519438
2022-03-15,,766115548.8,,,766115548.8,1,39280.0,2694674.454087282,9636.239252045141,0.0,0.0,0,0,0,False,0.0,99.28734229570743,2694674.454087282,9636.239252045141,99.28734229570743,estimated,75.20865045638402
2022-03-16,,850659460.01,,,850659460.01,1,41124.5,0.0,7624066.131688767,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,7624066.131688767,-100.0,estimated,63.47589234017538
2022-03-17,,821734926.48,,,821734926.48,1,40898.1,280446.38896761526,12729.240413384014,0.0,0.0,0,0,0,False,0.0,91.31630385495544,280446.38896761526,12729.240413384014,91.31630385495544,estimated,60.86849351563978
2022-03-18,,900135201.5245825,,,900135201.5245825,1,41751.5,645115.953871598,3644575.1046769894,0.0,0.0,0,0,0,False,0.0,-69.92249814419633,645115.953871598,3644575.1046769894,-69.92249814419633,estimated,24.05791673218137
2022-03-19,,902787976.085,,,902787976.085,1,42188.2,10471.53467736298,286366.9345207838,0.0,0.0,0,0,0,False,0.0,-92.94462425598012,10471.53467736298,286366.9345207838,-92.94462425598012,estimated,23.18419529223626
2022-03-20,,906984722.336,,,906984722.336,1,41263.0,227393.00264408375,0.0,0.0,0.0,0,0,0,False,0.0,100.0,227393.00264408375,0.0,100.0,estimated,23.621121294119156
2022-03-21,,870139829.6495903,,,870139829.6495903,1,40985.0,558630.0367294912,601.1129107242007,0.0,0.0,0,0,0,False,0.0,99.78502166372135,558630.0367294912,601.1129107242007,99.78502166372135,estimated,24.759885124426816
2022-03-22,,921959304.1235,,,921959304.1235,1,42359.5,0.0,15383670.108668955,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,15383670.108668955,-100.0,estimated,-9.63739163829315
2022-03-23,,907379441.2120717,,,907379441.2120717,1,42874.2,193803.8681556807,29362.284792600207,0.0,0.0,0,0,0,False,0.0,73.68571855123123,193803.8681556807,29362.284792600207,73.68571855123123,estimated,-3.9213578484037557
2022-03-24,,905856321.0475605,,,905856321.0475605,1,43971.95,0.0,9246411.744370423,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,9246411.744370423,-100.0,estimated,-45.88434732081929
2022-03-25,,1110315307.7115,,,1110315307.7115,1,44301.75,0.0,16871253.142591715,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,16871253.142591715,-100.0,estimated,-59.485285518166684
2022-03-26,,1113714150.96,,,1113714150.96,1,44496.35,34353.26493366784,135135.53898272244,0.0,0.0,0,0,0,False,0.0,-59.46249647190326,34353.26493366784,135135.53898272244,-59.46249647190326,estimated,-59.485228193668874
2022-03-27,,1147215324.2949998,,,1147215324.2949998,1,46821.350000000006,0.0,47946815.896067366,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,47946815.896067366,-100.0,estimated,-91.25982962226603
2022-03-28,,1133267710.1325,,,1133267710.1325,1,47122.25,0.0,28488643.85698538,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,28488643.85698538,-100.0,estimated,-93.08406075583319
2022-03-29,,1073709103.656,,,1073709103.656,1,47431.15,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-97.03659573857333
2022-03-30,,1075767718.832,,,1075767718.832,1,47051.55,4555.004616765262,0.0,0.0,0.0,0,0,0,False,0.0,100.0,4555.004616765262,0.0,100.0,estimated,-96.84715517897293
2022-03-31,,1086420023.512,,,1086420023.512,1,45514.95,887674.0035315539,1285.6705206096312,0.0,0.0,0,0,0,False,0.0,99.71074716702297,887674.0035315539,1285.6705206096312,99.71074716702297,estimated,-95.88751767075263
2022-04-01,,1124965779.506,,,1124965779.506,1,46280.8,1043612.1350018987,104245.7380970726,0.0,0.0,0,0,0,False,0.0,81.8364728700024,1043612.1350018987,104245.7380970726,81.8364728700024,estimated,-95.12492646390396
2022-04-02,,1005807568.956,,,1005807568.956,1,45811.65,31375.469058588827,279007.57123429107,0.0,0.0,0,0,0,False,0.0,-79.78274262087085,31375.469058588827,279007.57123429107,-79.78274262087085,estimated,-95.09105118915198
2022-04-03,,1007182459.11,,,1007182459.11,1,46408.85,97363.14365924892,215626.99945936893,0.0,0.0,0,0,0,False,0.0,-37.78516940557456,97363.14365924892,215626.99945936893,-37.78516940557456,estimated,-95.30845488166133
2022-04-04,,1030929780.549,,,1030929780.549,1,46585.45,318151.434487725,1009.182846890169,0.0,0.0,0,0,0,False,0.0,99.36760189567366,318151.434487725,1009.182846890169,99.36760189567366,estimated,-95.69562922289361
2022-04-05,,1076388749.1635,,,1076388749.1635,1,45493.25,351476.92861757707,21874.827609809945,0.0,0.0,0,0,0,False,0.0,88.28192060439258,351476.92861757707,21874.827609809945,88.28192060439258,estimated,-94.4265651932427
2022-04-06,,1040766321.1715,,,1040766321.1715,1,43167.85,14223089.643338148,0.0,0.0,0.0,0,0,0,False,0.0,100.0,14223089.643338148,0.0,100.0,estimated,-71.75189894193792
2022-04-07,,969566227.742,,,969566227.742,1,43435.65,3443580.9314140077,0.0,0.0,0.0,0,0,0,False,0.0,100.0,3443580.9314140077,0.0,100.0,estimated,-64.30531233406607
2022-04-08,,959378491.504,,,959378491.504,1,42255.5,11311842.752149079,0.0,0.0,0.0,0,0,0,False,0.0,100.0,11311842.752149079,0.0,100.0,estimated,-41.7167892538964
2022-04-09,,982944495.75,,,982944495.75,1,42727.1,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,-41.68913765284196
2022-04-10,,997436936.045,,,997436936.045,1,42143.850000000006,3175346.0636725775,62591.457512312314,0.0,0.0,0,0,0,False,0.0,96.13386872953575,3175346.0636725775,62591.457512312314,96.13386872953575,estimated,8.919095153884925
2022-04-11,,917330304.0,,,917330304.0,1,39510.3,40048839.82442368,2427.276548686907,0.0,0.0,0,0,0,False,0.0,99.98787915227469,40048839.82442368,2427.276548686907,99.98787915227469,estimated,98.18031354270276
2022-04-12,,884362729.05,,,884362729.05,1,40059.85,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,98.18031354270276
2022-04-13,,956490373.58,,,956490373.58,1,41143.15,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,98.18020393368315
2022-04-14,,993410803.44,,,993410803.44,1,39934.4,1842669.7186996855,12879.177411297658,0.0,0.0,0,0,0,False,0.0,98.61182020713215,1842669.7186996855,12879.177411297658,98.61182020713215,estimated,98.17289582605395
2022-04-15,,1021280386.9095,,,1021280386.9095,1,40535.25,0.0,111799.89310454752,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,111799.89310454752,-100.0,estimated,98.12784256388073
2022-04-16,,983348706.0525,,,983348706.0525,1,40370.6,17803.866885179992,0.0,0.0,0.0,0,0,0,False,0.0,100.0,17803.866885179992,0.0,100.0,estimated,98.86203010580724
2022-04-17,,969772190.73,,,969772190.73,1,39667.6,268473.94296994375,0.0,0.0,0.0,0,0,0,False,0.0,100.0,268473.94296994375,0.0,100.0,estimated,99.4347269938441
2022-04-18,,1047542976.36,,,1047542976.36,1,40779.45,10987869.820779588,337935.9694659837,0.0,0.0,0,0,0,False,0.0,94.03246045845086,10987869.820779588,337935.9694659837,94.03246045845086,estimated,98.72534121629286
2022-04-19,,962188599.749,,,962188599.749,1,41482.15,10291.43989812637,2994303.2940556486,0.0,0.0,0,0,0,False,0.0,-99.31495320937451,10291.43989812637,2994303.2940556486,-99.31495320937451,estimated,92.07232887720669
2022-04-20,,1015536814.89,,,1015536814.89,1,41346.1,0.0,978130.9343882094,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,978130.9343882094,-100.0,estimated,88.09612676603233
2022-04-21,,951153177.651,,,951153177.651,1,40465.5,2132657.3644832275,9124655.063078692,0.0,0.0,0,0,0,False,0.0,-62.11071908670277,2132657.3644832275,9124655.063078692,-62.11071908670277,estimated,67.33483940124103
2022-04-22,,923726887.3665,,,923726887.3665,1,39684.5,2462740.64866361,0.0,0.0,0.0,0,0,0,False,0.0,100.0,2462740.64866361,0.0,100.0,estimated,63.45859086237977
2022-04-23,,1003921558.839,,,1003921558.839,1,39420.75,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,63.45859086237977
2022-04-24,,985306853.109,,,985306853.109,1,39446.9,1613949.3151022443,65938.56049464337,0.0,0.0,0,0,0,False,0.0,92.14964743153296,1613949.3151022443,65938.56049464337,92.14964743153296,estimated,62.669656544990794
2022-04-25,,994999035.6,,,994999035.6,1,40418.0,9380177.365120228,917732.6757782178,0.0,0.0,0,0,0,False,0.0,82.17633146660991,9380177.365120228,917732.6757782178,82.17633146660991,estimated,32.76295642545737
2022-04-26,,912461237.599,,,912461237.599,1,38105.25,6483209.6572377235,1679900.4829368272,0.0,0.0,0,0,0,False,0.0,58.841655837295704,6483209.6572377235,1679900.4829368272,58.841655837295704,estimated,36.90279272792827
2022-04-27,,1024945481.802,,,1024945481.802,1,39214.0,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,36.90279272792827
2022-04-28,,997789320.645,,,997789320.645,1,39733.5,82184.53438948441,1148135.3459594776,0.0,0.0,0,0,0,False,0.0,-86.64013551237196,82184.53438948441,1148135.3459594776,-86.64013551237196,estimated,31.65648352900927
2022-04-29,3207390636.5298,937378286.88,,,4144768923.4098,2,38572.1,1134574.9625265566,0.0,0.0,0.0,0,0,0,False,0.0,100.0,1134574.9625265566,0.0,100.0,estimated,33.43685479574777
2022-04-30,3202374138.8485,958628936.0325,,,4161003074.8809996,2,37624.05,4821676.938154904,0.0,0.0,0.0,0,0,0,False,0.0,100.0,4821676.938154904,0.0,100.0,estimated,39.083892463484275
2022-05-01,3174142755.1995,984326593.143,,,4158469348.3425,2,38443.5,9461006.08509384,275859.1750746404,0.0,0.0,0,0,0,False,0.0,94.33371690572481,9461006.08509384,275859.1750746404,94.33371690572481,estimated,46.975897123592794
2022-05-02,3112293369.8431997,964820641.792,,,4077114011.6351995,2,38526.8,20509.926028270416,539667.2483655349,0.0,0.0,0,0,0,False,0.0,-92.67734318147998,20509.926028270416,539667.2483655349,-92.67734318147998,estimated,35.92919786656397
2022-05-03,3436011646.2493005,961786011.886,,,4397797658.135301,2,37725.65,285086.3819459592,0.0,0.0,0.0,0,0,0,False,0.0,100.0,285086.3819459592,0.0,100.0,estimated,44.00061762741137
2022-05-04,3285957783.8760004,1218184835.283,,,4504142619.159,2,39694.75,0.0,34726590.1514444,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,34726590.1514444,-100.0,estimated,-12.275550748643473
2022-05-05,3285814226.1681995,1008879349.73,,,4294693575.8981996,2,36535.25,127597698.54046836,0.0,0.0,0.0,0,0,0,False,0.0,100.0,127597698.54046836,0.0,100.0,estimated,61.16973223693405
2022-05-06,3217325749.4037004,941903128.621,,,4159228878.0247,2,36005.4,26535372.99493513,0.0,0.0,0.0,0,0,0,False,0.0,100.0,26535372.99493513,0.0,100.0,estimated,65.29174911497809
2022-05-07,3234467457.2434993,936766106.948,,,4171233564.191499,2,35464.35,3137988.0129839154,0.0,0.0,0.0,0,0,0,False,0.0,100.0,3137988.0129839154,0.0,100.0,estimated,65.76547959225219
2022-05-08,3034125852.7200003,957041137.11,,,3991166989.8300004,2,34041.45,38189596.30958674,0.0,0.0,0.0,0,0,0,False,0.0,100.0,38189596.30958674,0.0,100.0,estimated,70.50646919884966
2022-05-09,2568714582.028,821742030.1075,,,3390456612.1355,2,30060.05,121679813.54307912,2995.2695692664383,0.0,0.0,0,0,0,False,0.0,99.99507692237138,121679813.54307912,2995.2695692664383,99.99507692237138,estimated,79.68609942330826
2022-05-10,2514868464.5174,776538279.605,,,3291406744.1224,2,31016.95,5490950.888959135,0.0,0.0,0.0,0,0,0,False,0.0,100.0,5490950.888959135,0.0,100.0,estimated,80.4370346718257
2022-05-11,2261233853.6256003,683810176.0875,,,2945044029.7131004,2,29071.1,15619326.240278915,0.0,0.0,0.0,0,0,0,False,0.0,100.0,15619326.240278915,0.0,100.0,estimated,81.21902083745958
